Erster	ADJA	erst
.	$.	.
STALENO	NE	STALENO
.	$.	.
Schade	ADJD	schade
!	$.	!
Aber	KON	aber
Geduld	NN	Geduld
!	$.	!
meine	PPOSAT	mein
fangen	VVFIN	fangen
eben	ADV	eben
an	APZR	an
zu	PTKZU	zu
reifen	VVINF	reifen
.	$.	.
–	ADJA	–
–	NN	–
Nun	ADV	nun
sind	VAFIN	sein
sie	PPER	sie
reif	ADJD	reif
!	$.	!
PHILTO	NN	PHILTO
.	$.	.
Das	PDS	die
ist	VAFIN	sein
gut	ADJD	gut
!	$.	!
STALENO	NE	STALENO
.	$.	.
Wie	KOUS	wie
wenn	KOUS	wenn
wir	PPER	wir
,	$,	,
für	APPR	für
ein	ART	eine
gutes	ADJA	gut
Trinkgeld	NN	Trinkgeld
,	$,	,
einen	ART	eine
Kerl	NN	Kerl
auf	APPR	auf
die	ART	die
Seite	NN	Seite
kriegten	VVFIN	kriegen
,	$,	,
der	PRELS	die
frech	ADJD	frech
genug	ADV	genug
wäre	VAFIN	sein
,	$,	,
und	KON	und
Mundwerk	NN	Mundwerk
genug	ADV	genug
hätte	VAFIN	haben
,	$,	,
zehn	CARD	zehn
Lügen	NN	Lüge|Lügen
in	APPR	in
einem	ART	eine
Atem	NN	Atem
zu	PTKZU	zu
sagen	VVINF	sagen
?	$.	?
PHILTO	NN	PHILTO
.	$.	.
Was	PWS	was
könnte	VMFIN	können
uns	PPER	wir
der	PDS	die
helfen	VVINF	helfen
?	$.	?
STALENO	NE	STALENO
.	$.	.
Er	PPER	er
müßte	VMFIN	müssen
sich	PRF	sich
verkleiden	VVINF	verkleiden
und	KON	und
vorgeben	VVFIN	vorgeben
,	$,	,
daß	KOUS	dass
er	PPER	er
,	$,	,
ich	PPER	ich
weiß	VVFIN	wissen
nicht	PTKNEG	nicht
aus	PTKVZ	aus
welchem	PRELS	welche
,	$,	,
weit	ADJD	weit
entlegenen	ADJA	entlegen
Lande	NN	Land
käme	VVFIN	kommen
–	ADJD	–
–	ADJA	–
PHILTO	NN	PHILTO
.	$.	.
Und	KON	und
–	ADJA	–
–	NN	–
STALENO	NE	STALENO
.	$.	.
Und	KON	und
daß	KOUS	dass
er	PPER	er
den	ART	die
Anselmus	NE	Anselmus
gesprochen	VVPP	sprechen
habe	VAFIN	haben
–	ADJA	–
–	ADJA	–
PHILTO	NN	PHILTO
.	$.	.
Und	KON	und
–	ADJA	–
–	NN	–
STALENO	NE	STALENO
.	$.	.
Und	KON	und
daß	KOUS	dass
ihm	PPER	er
Anselmus	NE	Anselmus
Briefe	NN	Brief
mitgegeben	VVPP	mitgeben
habe	VAFIN	haben
,	$,	,
einen	ART	eine
an	APPR	an
seinen	PPOSAT	sein
Sohn	NN	Sohn
,	$,	,
und	KON	und
einen	ART	eine
an	APPR	an
Sie	PPER	Sie
.	$.	.
–	ADJA	–
–	ADJA	–
PHILTO	NN	PHILTO
.	$.	.
Und	KON	und
was	PRELS	was
denn	ADV	denn
nun	ADV	nun
?	$.	?
STALENO	NE	STALENO
.	$.	.
Sehen	VVFIN	sehen
Sie	PPER	Sie
denn	ADV	denn
noch	ADV	noch
nicht	PTKNEG	nicht
,	$,	,
wo	PWAV	wo
ich	PPER	ich
hinaus	ADV	hinaus
will	VMFIN	wollen
?	$.	?
–	ADJA	–
–	NN	–
In	APPR	in
dem	ART	die
Briefe	NN	Brief
an	APPR	an
seinen	PPOSAT	sein
Sohn	NN	Sohn
müßte	VMFIN	müssen
stehen	VVINF	stehen
,	$,	,
daß	KOUS	dass
Anselmus	NE	Anselmus
so	ADV	so
bald	ADV	bald
noch	ADV	noch
nicht	PTKNEG	nicht
zurückkommen	VVINF	zurückkommen
könne	VMFIN	können
,	$,	,
daß	KOUS	dass
Lelio	NE	Lelio
unterdessen	ADV	unterdessen
gute	ADJA	gut
Wirtschaft	NN	Wirtschaft
treiben	VVINF	treiben
,	$,	,
und	KON	und
das	PRELS	die
Seine	PPOSAT	sein
fein	ADJD	fein
zusammenhalten	VVINF	zusammenhalten
solle	VMFIN	sollen
,	$,	,
und	KON	und
mehr	ADV	mehr
so	ADV	so
dergleichen	PIS	dergleichen
.	$.	.
In	APPR	in
Ihrem	PPOSAT	ihr
Briefe	NN	Brief
aber	ADV	aber
müßte	VMFIN	müssen
stehen	VVINF	stehen
,	$,	,
daß	KOUS	dass
Anselmus	NE	Anselmus
das	ART	die
Alter	NN	Alter
seiner	PPOSAT	sein
Tochter	NN	Tochter
überlegt	VVPP	überlegen
habe	VAFIN	haben
,	$,	,
daß	KOUS	dass
er	PPER	er
sie	PPER	sie
gerne	ADV	gerne
verheiratet	ADJD	verheiratet
wissen	VVINF	wissen
möchte	VMFIN	mögen
,	$,	,
und	KON	und
daß	KOUS	dass
er	PPER	er
ihr	PPER	ihr
hier	ADV	hier
so	ADV	so
und	KON	und
so	ADV	so
viel	ADV	viel
zur	APPRART	zu
Ausstattung	NN	Ausstattung
schicke	VVFIN	schicken
,	$,	,
im	APPRART	in
Fall	NN	Fall
sie	PPER	sie
eine	ART	eine
gute	ADJA	gut
Gelegenheit	NN	Gelegenheit
finden	VVINF	finden
sollte	VMFIN	sollen
.	$.	.
PHILTO	NN	PHILTO
.	$.	.
Und	KON	und
der	ART	die
Kerl	NN	Kerl
müßte	VMFIN	müssen
tun	VVINF	tun
,	$,	,
als	KOKOM	als
ob	KOUS	ob
er	PPER	er
das	ART	die
Geld	NN	Geld
zur	APPRART	zu
Ausstattung	NN	Ausstattung
mitbrächte	VVFIN	mitbringen
?	$.	?
nicht	PTKNEG	nicht
?	$.	?
STALENO	NE	STALENO
.	$.	.
Ja	ADV	ja
freilich	ADV	freilich
.	$.	.
PHILTO	NN	PHILTO
.	$.	.
Das	PDS	die
geht	VVFIN	gehen
wirklich	ADJD	wirklich
an	PTKVZ	an
!	$.	!
–	ADJA	–
–	NN	–
Aber	KON	aber
wie	KOKOM	wie
denn	ADV	denn
,	$,	,
wenn	KOUS	wenn
der	ART	die
Sohn	NN	Sohn
die	ART	die
Hand	NN	Hand
des	ART	die
Vaters	NN	Vater
zu	PTKA	zu
gut	ADJD	gut
kennt	VVFIN	kennen
?	$.	?
Wie	KOUS	wie
,	$,	,
wenn	KOUS	wenn
er	PPER	er
sich	PRF	sich
auf	APPR	auf
sein	PPOSAT	sein
Siegel	NN	Siegel
besinnt	VVFIN	besinnen
?	$.	?
STALENO	NE	STALENO
.	$.	.
O	NN	O
!	$.	!
da	ADV	da
gibts	VVFIN	gibts
tausend	CARD	tausend
Ausflüchte	NN	Ausflucht
.	$.	.
Machen	VVFIN	machen
Sie	PPER	Sie
sich	PRF	sich
doch	ADV	doch
nicht	PTKNEG	nicht
unzeitige	ADJA	unzeitig
Sorge	NN	Sorge
!	$.	!
–	ADJA	–
–	NN	–
Ich	PPER	ich
besinne	VVFIN	besinnen
mich	PRF	ich
alleweile	ADV	alleweile
auf	APPR	auf
jemanden	PIS	jemand
,	$,	,
der	PRELS	die
die	ART	die
Rolle	NN	Rolle
recht	ADJD	recht
meisterlich	ADJD	meisterlich
wird	VAFIN	werden
spielen	VVINF	spielen
können	VMINF	können
.	$.	.
PHILTO	NN	PHILTO
.	$.	.
Je	ADV	je
nun	ADV	nun
!	$.	!
so	ADV	so
gehen	VVFIN	gehen
Sie	PPER	Sie
,	$,	,
und	KON	und
reden	VVFIN	reden
das	ART	die
Nötige	NN	Nötige
mit	APPR	mit
ihm	PPER	er
ab	PTKVZ	ab
.	$.	.
Ich	PPER	ich
will	VMFIN	wollen
so	ADV	so
gleich	ADJD	gleich
das	ART	die
Geld	NN	Geld
zurechte	NN	zurechte
legen	VVINF	legen
,	$,	,
und	KON	und
es	PPER	es
lieber	ADJD	lieb
unterdessen	ADV	unterdessen
von	APPR	von
dem	ART	die
Meinigen	PPOSS	meinig
nehmen	VVINF	nehmen
,	$,	,
bis	KOUS	bis
ich	PPER	ich
es	PPER	es
dort	ADV	dort
sicher	ADJD	sicher
ausgraben	VVINF	ausgraben
kann	VMFIN	können
.	$.	.
STALENO	NE	STALENO
.	$.	.
Tun	VVFIN	tun
Sie	PPER	Sie
das	PDS	die
!	$.	!
tun	VVFIN	tun
Sie	PPER	Sie
das	PDS	die
!	$.	!
In	APPR	in
einer	ART	eine
halben	ADJA	halb
Stunde	NN	Stunde
soll	VMFIN	sollen
der	ART	die
Mann	NN	Mann
bei	APPR	bei
Ihnen	PPER	Sie
sein	VAINF	sein
.	$.	.
Geht	VVFIN	gehen
ab	PTKVZ	ab
.	$.	.
PHILTO	NN	PHILTO
allein	PTKVZ	allein
.	$.	.
Es	PPER	es
ist	VAFIN	sein
mir	PPER	ich
ärgerlich	ADJD	ärgerlich
genug	ADV	genug
,	$,	,
daß	KOUS	dass
ich	PPER	ich
in	APPR	in
meinen	PPOSAT	mein
alten	ADJA	alt
Tagen	NN	Tag
noch	ADV	noch
solche	PIAT	solche
Kniffe	NN	Kniff
brauchen	VVINF	brauchen
muß	VMFIN	müssen
,	$,	,
und	KON	und
zwar	ADV	zwar
des	ART	die
lüderlichen	ADJA	lüderlichen
Lelios	NE	Lelios
wegen	APPO	wegen
!	$.	!
–	ADJA	–
–	NN	–
Da	ADV	da
kömmt	VVFIN	kömmt
er	PPER	er
ja	ADV	ja
wohl	ADV	wohl
gar	ADV	gar
selber	ADV	selber
,	$,	,
mit	APPR	mit
seinem	PPOSAT	sein
Anführer	NN	Anführer
in	APPR	in
allen	PIAT	alle
Schelmstücken	NN	Schelmstücken
?	$.	?
Sie	PPER	Sie
reden	VVFIN	reden
ziemlich	ADV	ziemlich
ernstlich	ADJD	ernstlich
;	$.	;
ohne	APPR	ohne
Zweifel	NN	Zweifel
muß	VMFIN	müssen
sie	PPER	sie
ein	ART	eine
Gläubiger	NN	Gläubiger
wieder	ADV	wieder
auf	APPR	auf
dem	ART	die
Korne	NN	Korne
haben	VAINF	haben
.	$.	.
Tritt	VVFIN	treten
ein	ART	eine
wenig	PIS	wenige
zurück	PTKVZ	zurück
.	$.	.
Vierter	ADJA	viert
Auftritt	NN	Auftritt
Lelio	NE	Lelio
.	$.	.
Maskarill	NE	Maskarill
.	$.	.
Philto	NE	Philto
.	$.	.
LELIO	NE	Lelio
.	$.	.
Und	KON	und
das	PDS	die
wäre	VAFIN	sein
der	ART	die
ganze	ADJA	ganz
Rest	NN	Rest
von	APPR	von
den	ART	die
drei	CARD	drei
tausend	CARD	tausend
Talern	NN	Taler
?	$.	?
Er	PPER	er
zählt	VVFIN	zählen
.	$.	.
Zehne	NN	Zehne
,	$,	,
zwanzig	CARD	zwanzig
,	$,	,
dreißig	CARD	dreißig
,	$,	,
vierzig	CARD	vierzig
,	$,	,
funfzig	NN	funfzig
,	$,	,
fünf	CARD	fünf
und	KON	und
funfzig	NN	funfzig
.	$.	.
Nicht	PTKNEG	nicht
mehr	ADV	mehr
,	$,	,
als	KOKOM	als
fünf	CARD	fünf
und	KON	und
funfzig	CARD	funfzig
Taler	NN	Taler
noch	ADV	noch
?	$.	?
MASKARILL	NE	MASKARILL
.	$.	.
Es	PPER	es
kömmt	VVFIN	kömmt
mir	PPER	ich
selbst	ADV	selbst
fast	ADV	fast
unglaublich	ADJD	unglaublich
vor	PTKVZ	vor
.	$.	.
Lassen	VVFIN	lassen
Sie	PPER	Sie
mich	PRF	ich
doch	ADV	doch
zählen	VVINF	zählen
.	$.	.
Lelio	NE	Lelio
gibt	VVFIN	geben
ihm	PPER	er
das	ART	die
Geld	NN	Geld
.	$.	.
Zehne	NN	Zehne
,	$,	,
zwanzig	CARD	zwanzig
,	$,	,
dreißig	CARD	dreißig
,	$,	,
vierzig	CARD	vierzig
,	$,	,
fünf	CARD	fünf
und	KON	und
vierzig	CARD	vierzig
.	$.	.
Ja	ADV	ja
wahrhaftig	ADJD	wahrhaftig
;	$.	;
noch	ADV	noch
fünf	CARD	fünf
und	KON	und
vierzig	CARD	vierzig
Taler	NN	Taler
,	$,	,
und	KON	und
nicht	PTKNEG	nicht
einen	ART	eine
Heller	NN	Heller
mehr	ADV	mehr
.	$.	.
Er	PPER	er
gibt	VVFIN	geben
ihm	PPER	er
das	ART	die
Geld	NN	Geld
wieder	ADV	wieder
.	$.	.
LELIO	NE	Lelio
.	$.	.
Fünf	CARD	fünf
und	KON	und
vierzig	CARD	vierzig
?	$.	?
fünf	CARD	fünf
und	KON	und
funfzig	CARD	funfzig
,	$,	,
willst	VMFIN	wollen
du	PPER	du
sagen	VVINF	sagen
.	$.	.
MASKARILL	NE	MASKARILL
.	$.	.
O	NN	O
!	$.	!
ich	PPER	ich
hoffe	VVFIN	hoffen
richtiger	ADJD	richtig
gezählt	VVPP	zählen
zu	PTKZU	zu
haben	VAINF	haben
,	$,	,
als	KOKOM	als
Sie	PPER	Sie
.	$.	.
LELIO	NE	Lelio
nachdem	KOUS	nachdem
er	PPER	er
vor	APPR	vor
sich	PRF	sich
gezählt	VVPP	zählen
.	$.	.
Ha	NE	Ha
!	$.	!
ha	NE	ha
!	$.	!
Herr	NN	Herr
Taschenspieler	NN	Taschenspieler
!	$.	!
Sie	PPER	Sie
haben	VAFIN	haben
Ihre	PPOSAT	ihr
Hände	NN	Hand
doch	ADV	doch
nicht	PTKNEG	nicht
zum	APPRART	zu
Schubsacke	NN	Schubsacke
gebracht	VVPP	bringen
?	$.	?
Mit	APPR	mit
Erlaubnis	NN	Erlaubnis
–	ADJA	–
–	NN	–
MASKARILL	NE	MASKARILL
.	$.	.
Was	PWS	was
befehlen	VVFIN	befehlen
Sie	PPER	Sie
?	$.	?
LELIO	NE	Lelio
.	$.	.
Ihre	PPOSAT	ihr
Hand	NN	Hand
,	$,	,
Herr	NN	Herr
Maskarill	NE	Maskarill
–	ADJA	–
–	NN	–
MASKARILL	NE	MASKARILL
.	$.	.
O	NN	O
pfui	ITJ	pfui
!	$.	!
LELIO	NE	Lelio
.	$.	.
Ich	PPER	ich
bitte	VVFIN	bitten
–	ADJA	–
–	NN	–
MASKARILL	NE	MASKARILL
.	$.	.
Nicht	PTKNEG	nicht
doch	ADV	doch
!	$.	!
Ich	PPER	ich
–	ADJA	–
–	NN	–
muß	VMFIN	müssen
mich	PRF	ich
schämen	VVFIN	schämen
–	ADJA	–
–	NN	–
LELIO	NE	Lelio
.	$.	.
Schämen	NN	Schämen
?	$.	?
das	PDS	die
wäre	VAFIN	sein
ja	ADV	ja
ganz	ADV	ganz
etwas	PIAT	etwas
Neues	NN	Neue
für	APPR	für
dich	PPER	du
.	$.	.
–	ADJA	–
–	NN	–
Ohne	APPR	ohne
Umstände	NN	Umstand
,	$,	,
Schurke	NN	Schurke
,	$,	,
weise	VVFIN	weisen
mir	PPER	ich
deine	PPOSAT	dein
Hand	NN	Hand
–	ADJA	–
–	NN	–
MASKARILL	NE	MASKARILL
.	$.	.
Ich	PPER	ich
sage	VVFIN	sagen
Ihnen	PPER	Sie
ja	ADV	ja
,	$,	,
Herr	NN	Herr
Lelio	NE	Lelio
,	$,	,
ich	PPER	ich
muß	VMFIN	müssen
mich	PPER	ich
schämen	VVINF	schämen
;	$.	;
denn	ADV	denn
wahrhaftig	ADJD	wahrhaftig
–	ADJA	–
–	NN	–
ich	PPER	ich
habe	VAFIN	haben
mich	PRF	ich
heute	ADV	heute
noch	ADV	noch
nicht	PTKNEG	nicht
gewaschen	VVPP	waschen
.	$.	.
LELIO	NE	Lelio
.	$.	.
Da	ADV	da
haben	VAFIN	haben
wirs	ADJD	wirs
!	$.	!
Drum	PAV	drum
ist	VAFIN	sein
es	PPER	es
ja	ADV	ja
wohl	ADV	wohl
kein	PIAT	keine
Wunder	NN	Wunder
,	$,	,
daß	KOUS	dass
alles	PIS	alle
an	APPR	an
dem	ART	die
Schmutze	NN	Schmutz
kleben	VVINF	kleben
bleibt	VVFIN	bleiben
.	$.	.
Er	PPER	er
macht	VVFIN	machen
ihm	PPER	er
die	ART	die
Hand	NN	Hand
auf	PTKVZ	auf
,	$,	,
und	KON	und
findet	VVFIN	finden
die	ART	die
Goldstücke	NN	Goldstück
zwischen	APPR	zwischen
den	ART	die
Fingern	NN	Finger
.	$.	.
Siehst	VVFIN	sehen
du	PPER	du
,	$,	,
was	PRELS	was
die	ART	die
Reinlichkeit	NN	Reinlichkeit
für	APPR	für
eine	ART	eine
nötige	ADJA	nötig
Tugend	NN	Tugend
ist	VAFIN	sein
?	$.	?
Man	PIS	man
sollte	VMFIN	sollen
dich	PPER	du
bei	APPR	bei
einem	ART	eine
Haare	NN	Haar
für	APPR	für
einen	ART	eine
Spitzbuben	NN	Spitzbube
halten	VVINF	halten
,	$,	,
und	KON	und
du	PPER	du
bist	VAFIN	sein
doch	ADV	doch
nur	ADV	nur
ein	ART	eine
Schwein	NN	Schwein
.	$.	.
–	ADJA	–
–	NN	–
Aber	KON	aber
im	APPRART	in
Ernst	NE	Ernst
.	$.	.
Wenn	KOUS	wenn
du	PPER	du
von	APPR	von
jeden	PIAT	jede
funfzig	NN	funfzig
Talern	NN	Taler
deine	PPOSAT	dein
zehn	CARD	zehn
Taler	NN	Taler
Rabatt	NN	Rabatt
genommen	VVPP	nehmen
hast	VAFIN	haben
,	$,	,
so	ADV	so
sind	VAFIN	sein
von	APPR	von
den	ART	die
drei	CARD	drei
tausend	CARD	tausend
Talern	NN	Taler
–	ADJA	–
–	NN	–
laß	ADJD	laß
sehen	VVFIN	sehen
–	ADJA	–
–	NN	–
nicht	PTKNEG	nicht
mehr	ADV	mehr
,	$,	,
als	KOKOM	als
sechs	CARD	sechs
hundert	CARD	hundert
in	APPR	in
deinen	PPOSAT	dein
Beutel	NN	Beutel
gefallen	VVPP	fallen|gefallen
.	$.	.
MASKARILL	NE	MASKARILL
.	$.	.
Blitz	NN	Blitz
!	$.	!
man	PIS	man
sollte	VMFIN	sollen
es	PPER	es
kaum	ADV	kaum
glauben	VVINF	glauben
,	$,	,
daß	KOUS	dass
ein	ART	eine
Verschwender	NN	Verschwender
so	ADV	so
gut	ADJD	gut
rechnen	VVINF	rechnen
könnte	VMFIN	können
!	$.	!
LELIO	NE	Lelio
.	$.	.
Und	KON	und
doch	ADV	doch
sehe	VVFIN	sehen
ich	PPER	ich
noch	ADV	noch
nicht	PTKNEG	nicht
,	$,	,
wie	KOUS	wie
die	ART	die
Summe	NN	Summe
heraus	ADV	heraus
kommen	VVINF	kommen
soll	VMFIN	sollen
.	$.	.
–	ADJA	–
–	NN	–
Bedenke	VVFIN	bedenken
doch	ADV	doch
,	$,	,
drei	CARD	drei
tausend	CARD	tausend
Taler	NN	Taler
!	$.	!
–	ADJA	–
–	NN	–
MASKARILL	NE	MASKARILL
.	$.	.
Teilen	VVFIN	teilen
sich	PRF	sich
bald	ADV	bald
ein	PTKVZ	ein
.	$.	.
–	ADJA	–
–	NN	–
Erstlich	ADJD	Erstlich
auf	APPR	auf
den	ART	die
ausgeklagten	ADJA	ausgeklagten
Wechsel	NN	Wechsel
–	NN	–
LELIO	NE	Lelio
.	$.	.
Das	PDS	die
macht	VVFIN	machen
es	PPER	es
noch	ADV	noch
nicht	PTKNEG	nicht
.	$.	.
MASKARILL	NE	MASKARILL
.	$.	.
Ihrer	PPOSAT	ihr
Jungfer	NN	Jungfer
Schwester	NN	Schwester
zur	APPRART	zu
Wirtschaft	NN	Wirtschaft
–	ADJA	–
–	NN	–
LELIO	NE	Lelio
.	$.	.
Ist	VAFIN	sein
eine	ART	eine
Kleinigkeit	NN	Kleinigkeit
.	$.	.
MASKARILL	NE	MASKARILL
.	$.	.
Dem	ART	die
Herrn	NN	Herr
Stiletti	NN	Stiletti
für	APPR	für
Austern	NN	Auster
und	KON	und
italienische	ADJA	italienisch
Weine	NN	Wein
–	ADJA	–
–	NN	–
LELIO	NE	Lelio
.	$.	.
Waren	VAFIN	sein
hundert	CARD	hundert
und	KON	und
zwanzig	CARD	zwanzig
Taler	NN	Taler
.	$.	.
–	ADJA	–
–	NN	–
MASKARILL	NE	MASKARILL
.	$.	.
Abgetragene	ADJA	abgetragen
Ehrenschulden	NN	Ehrenschuld
–	NN	–
LELIO	NE	Lelio
.	$.	.
Die	PDS	die
werden	VAFIN	werden
sich	PRF	sich
auch	ADV	auch
nicht	PTKNEG	nicht
viel	ADV	viel
höher	ADJD	hoch
belaufen	VVPP	belaufen
haben	VAFIN	haben
.	$.	.
MASKARILL	NE	MASKARILL
.	$.	.
Noch	ADV	noch
eine	ART	eine
Art	NN	Art
von	APPR	von
Ehrenschulden	NN	Ehrenschuld
,	$,	,
die	PRELS	die
aber	ADV	aber
nicht	PTKNEG	nicht
bei	APPR	bei
dem	ART	die
Spiele	NN	Spiel
gemacht	VVPP	machen
waren	VAFIN	sein
:	$.	:
–	ADJA	–
–	NN	–
Zwar	ADV	zwar
freilich	ADV	freilich
auch	ADV	auch
bei	APPR	bei
dem	ART	die
Spiele	NN	Spiel
!	$.	!
–	ADJA	–
–	NN	–
der	ART	die
guten	ADJA	gut
,	$,	,
ehrlichen	ADJA	ehrlich
Frau	NN	Frau
Lelane	NE	Lelane
und	KON	und
ihren	PPOSAT	ihr
gefälligen	ADJA	gefällig
Nichten	NN	Nichte
.	$.	.
LELIO	NE	Lelio
.	$.	.
Fort	ADV	fort
über	APPR	über
den	ART	die
Punkt	NN	Punkt
!	$.	!
Für	APPR	für
hundert	CARD	hundert
Taler	NN	Taler
kann	VMFIN	können
man	PIS	man
viel	PIAT	viele
Bänder	NN	Band
,	$,	,
viel	PIAT	viele
Schuhblätter	NN	Schuhblätter
,	$,	,
viel	PIAT	viele
Spitzen	NN	Spitze
kaufen	VVINF	kaufen
.	$.	.
MASKARILL	NE	MASKARILL
.	$.	.
Aber	KON	aber
Ihr	PPOSAT	ihr
Schneider	NE	Schneider
–	ADJA	–
–	NN	–
LELIO	NE	Lelio
.	$.	.
Ist	VAFIN	sein
er	PPER	er
davon	PAV	davon
bezahlt	VVPP	bezahlen
worden	VAPP	werden
?	$.	?
MASKARILL	NE	MASKARILL
.	$.	.
Ja	ADV	ja
so	ADV	so
!	$.	!
der	PDS	die
ist	VAFIN	sein
gar	ADV	gar
noch	ADV	noch
nicht	PTKNEG	nicht
bezahlt	VVPP	bezahlen
.	$.	.
Und	KON	und
ich	PPER	ich
–	ADJA	–
–	NN	–
LELIO	NE	Lelio
.	$.	.
Und	KON	und
du	PPER	du
?	$.	?
Nun	ADV	nun
freilich	ADV	freilich
wohl	ADV	wohl
muß	VMFIN	müssen
ich	PPER	ich
auf	APPR	auf
dich	PPER	du
mehr	ADV	mehr
,	$,	,
als	KOUS	als
auf	APPR	auf
den	ART	die
Wechsel	NN	Wechsel
,	$,	,
mehr	ADV	mehr
,	$,	,
als	KOUS	als
auf	APPR	auf
den	ART	die
Herrn	NN	Herr
Stiletti	NN	Stiletti
,	$,	,
und	KON	und
mehr	ADV	mehr
,	$,	,
als	KOUS	als
auf	APPR	auf
die	ART	die
Frau	NN	Frau
Lelane	NN	Lelane
rechnen	VVINF	rechnen
.	$.	.
MASKARILL	NE	MASKARILL
.	$.	.
Nein	PTKANT	nein
,	$,	,
nein	PTKANT	nein
,	$,	,
mein	PPOSAT	mein
Herr	NN	Herr
!	$.	!
–	ADJA	–
und	KON	und
ich	PPER	ich
,	$,	,
wollte	VMFIN	wollen
ich	PPER	ich
sagen	VVINF	sagen
,	$,	,
ich	PPER	ich
bin	VAFIN	sein
auch	ADV	auch
noch	ADV	noch
nicht	PTKNEG	nicht
bezahlt	VVPP	bezahlen
.	$.	.
Ich	PPER	ich
habe	VAFIN	haben
meinen	PPOSAT	mein
Lohn	NN	Lohn
ganzer	ADJA	ganz
sieben	CARD	sieben
Jahr	NN	Jahr
bei	APPR	bei
Ihnen	PPER	Sie
stehen	VVINF	stehen
lassen	VVINF	lassen
.	$.	.
LELIO	NE	Lelio
.	$.	.
Du	PPER	du
hast	VAFIN	haben
dafür	PAV	dafür
sieben	CARD	sieben
Jahr	NN	Jahr
die	ART	die
Erlaubnis	NN	Erlaubnis
gehabt	VAPP	haben
,	$,	,
mich	PRF	ich
auf	APPR	auf
alle	PIAT	alle
mögliche	ADJA	möglich
Art	NN	Art
zu	APPR	zu
betriegen	ADJA	betriegen
,	$,	,
und	KON	und
dich	PPER	du
dieser	PDAT	dies
Erlaubnis	NN	Erlaubnis
auch	ADV	auch
so	ADV	so
wohl	ADV	wohl
zu	PTKZU	zu
bedienen	VVINF	bedienen
gewußt	VVPP	wissen
–	ADJA	–
PHILTO	NN	PHILTO
der	ART	die
ihnen	PPER	sie
näher	ADJD	nah
tritt	VVFIN	treten
.	$.	.
Daß	KOUS	dass
der	ART	die
Herr	NN	Herr
noch	ADV	noch
endlich	ADV	endlich
die	ART	die
Liverei	NN	Liverei
des	ART	die
Bedienten	NN	Bediente
wird	VAFIN	werden
tragen	VVINF	tragen
müssen	VMINF	müssen
.	$.	.
MASKARILL	NE	MASKARILL
.	$.	.
Welche	PWAT	welche
Prophezeiung	NN	Prophezeiung
!	$.	!
Ich	PPER	ich
glaube	VVFIN	glauben
,	$,	,
sie	PPER	sie
kam	VVFIN	kommen
vom	APPRART	von
Himmel	NN	Himmel
?	$.	?
Indem	KOUS	indem
er	PPER	er
sich	PRF	sich
umsieht	VVFIN	umsehen
.	$.	.
Ha	NE	Ha
!	$.	!
ha	NE	ha
!	$.	!
Herr	NN	Herr
Philto	NE	Philto
,	$,	,
kam	VVFIN	kommen
sie	PPER	sie
von	APPR	von
Ihnen	PPER	Sie
?	$.	?
Ich	PPER	ich
bin	VAFIN	sein
zu	PTKA	zu
großmütig	ADJD	großmütig
,	$,	,
als	KOKOM	als
daß	KOUS	dass
ich	PPER	ich
Ihnen	PPER	Sie
das	ART	die
Schicksal	NN	Schicksal
der	ART	die
neuen	ADJA	neu
Propheten	NN	Prophet
wünschen	VVINF	wünschen
sollte	VMFIN	sollen
.	$.	.
–	NN	–
–	ADJD	–
Aber	KON	aber
wenn	KOUS	wenn
Sie	PPER	Sie
uns	PPER	wir
zugehört	VVPP	zuhören
haben	VAFIN	haben
,	$,	,
sagen	VVFIN	sagen
Sie	PPER	Sie
selbst	ADV	selbst
,	$,	,
ist	VAFIN	sein
es	PPER	es
erlaubt	VVPP	erlauben
,	$,	,
daß	KOUS	dass
ein	ART	eine
armer	ADJA	arm
Bedienter	NN	Bediente
seinen	PPOSAT	sein
Lohn	NN	Lohn
für	APPR	für
sieben	CARD	sieben
saure	ADJA	sauer
Jahre	NN	Jahr
–	ADJD	–
–	ADJA	–
PHILTO	NN	PHILTO
.	$.	.
An	APPR	an
dem	ART	die
Galgen	NN	Galgen
solltest	VMFIN	sollen
du	PPER	du
deinen	PPOSAT	dein
Lohn	NN	Lohn
finden	VVINF	finden
.	$.	.
–	ADJA	–
–	ADJA	–
Herr	NN	Herr
Lelio	NE	Lelio
,	$,	,
ich	PPER	ich
habe	VAFIN	haben
Ihnen	PPER	Sie
ein	ART	eine
Wort	NN	Wort
zu	PTKZU	zu
sagen	VVINF	sagen
.	$.	.
LELIO	NE	Lelio
.	$.	.
Nur	ADV	nur
keine	PIAT	keine
Vorwürfe	NN	Vorwurf
,	$,	,
Herr	NN	Herr
Philto	NE	Philto
!	$.	!
Ich	PPER	ich
kann	VMFIN	können
sie	PPER	sie
wohl	ADV	wohl
verdienen	VVINF	verdienen
,	$,	,
aber	KON	aber
sie	PPER	sie
kommen	VVFIN	kommen
zu	APPR	zu
spät	ADJD	spät
.	$.	.
PHILTO	NN	PHILTO
.	$.	.
Herr	NN	Herr
Leander	NE	Leander
hat	VAFIN	haben
durch	APPR	durch
seinen	PPOSAT	sein
Vormund	NN	Vormund
,	$,	,
den	ART	die
Herrn	NN	Herr
Staleno	NE	Staleno
,	$,	,
um	KOUI	um
Ihre	PPOSAT	ihr
Schwester	NN	Schwester
